name init coarse refined old_err coarse_err new_err delta improved mutated
2 0.497044 0.514498 0.507932 2.766186 2.738953 2.718430 0.010888 1 0
2 0.639546 0.657000 0.651384 3.792775 3.718269 3.675518 0.011837 1 0
2 -0.627459 -0.662365 -0.656926 4.504811 4.242024 4.228556 -0.029467 1 0
2 0.779511 0.779511 0.783993 2.026163 2.026163 1.991701 0.004482 1 0
2 -0.528670 -0.563577 -0.562987 3.951284 3.603008 3.602826 -0.034317 1 0
2 -0.353989 -0.406348 -0.410875 4.002559 3.200804 3.176431 -0.056886 1 0
2 -0.228838 -0.298652 -0.304614 4.197618 3.631584 3.625031 -0.075775 1 0
2 -0.197859 -0.250219 -0.252573 3.281564 3.006523 3.005901 -0.054713 1 0
2 -0.136498 -0.171404 -0.169459 4.178012 4.147837 4.147732 -0.032961 1 0
2 -0.028450 0.006457 0.007302 2.629974 2.446401 2.446222 0.035752 1 0
2 0.056781 0.056781 0.064323 1.377062 1.377062 1.351006 0.007542 1 0
2 0.219844 0.219844 0.226638 2.260102 2.260102 2.234134 0.006794 1 0
2 0.407004 0.407004 0.410323 1.965940 1.965940 1.954502 0.003319 1 0
2 0.550526 0.550526 0.553999 2.125041 2.125041 2.106578 0.003473 1 0
2 -0.658401 -0.675854 -0.671102 3.625279 3.558818 3.546316 -0.012701 1 0
2 -0.492938 -0.510391 -0.508878 3.777863 3.694891 3.694449 -0.015940 1 0
2 -0.407517 -0.424970 -0.434003 2.981512 2.833251 2.810997 -0.026486 1 0
2 -0.236528 -0.271434 -0.275975 2.714727 2.458933 2.452835 -0.039447 1 0
2 -0.146496 -0.198856 -0.191582 3.205445 3.096145 3.092184 -0.045086 1 0
2 -0.034855 -0.017402 -0.011574 2.590447 2.562915 2.560709 0.023281 1 0
2 -0.076971 -0.007158 -0.007556 4.208140 3.970048 3.969975 0.069415 1 0
2 0.167316 0.184769 0.181078 3.059982 3.024059 3.021099 0.013762 1 0
2 0.174752 0.209659 0.218443 2.964599 2.415483 2.345367 0.043690 1 0
2 0.322728 0.340181 0.341844 2.215873 2.040608 2.038716 0.019116 1 0
2 0.685902 0.685902 0.686929 6.222536 6.222536 6.221571 0.001027 1 0
2 -0.677624 -0.695077 -0.687684 3.529408 3.505316 3.468789 -0.010060 1 0
2 -0.543025 -0.560478 -0.554516 2.342034 2.292052 2.266310 -0.011491 1 0
2 -0.433860 -0.433860 -0.437473 1.200636 1.200636 1.191731 -0.003613 1 0
2 -0.314612 -0.332066 -0.329217 1.603210 1.530581 1.527449 -0.014605 1 0
2 -0.178289 -0.160836 -0.163964 2.171877 2.163603 2.163229 0.014325 1 0
2 -0.025228 -0.025228 -0.023357 2.028223 2.028223 2.027784 0.001871 1 0
2 0.156180 0.173634 0.165194 2.927261 2.926009 2.909735 0.009014 1 0
2 0.242971 0.242971 0.236153 3.103843 3.103843 3.057103 -0.006818 1 0
2 0.382254 0.382254 0.384387 3.240245 3.240245 3.236211 0.002133 1 0
2 0.490092 0.490092 0.496208 4.443744 4.443744 4.419630 0.006115 1 0
2 -0.885776 -0.903230 -0.899783 4.856530 4.684000 4.671761 -0.014007 1 0
2 0.590074 0.607527 0.598962 5.259826 5.251501 5.167343 0.008889 1 0
2 -0.732799 -0.750252 -0.747933 4.810739 4.678457 4.675326 -0.015134 1 0
2 -0.617828 -0.635281 -0.636991 4.476955 4.347913 4.346809 -0.019164 1 0
2 -0.454729 -0.489635 -0.484445 4.752788 4.589432 4.583248 -0.029716 1 0
2 -0.306841 -0.341747 -0.350237 4.185396 3.974604 3.965298 -0.043396 1 0
2 -0.213377 -0.283190 -0.286614 4.097487 3.437507 3.434429 -0.073237 1 0
2 -0.119253 -0.206520 -0.201852 3.807817 3.278865 3.274237 -0.082598 1 0
2 -0.035520 -0.087880 -0.079494 2.548608 2.484092 2.480206 -0.043973 1 0
2 0.028926 0.046380 0.043470 1.385260 1.354989 1.353483 0.014544 1 0
2 0.064601 0.099507 0.102890 2.085377 1.770683 1.763643 0.038290 1 0
2 0.233474 0.250928 0.257086 3.073415 2.930201 2.917881 0.023611 1 0
2 -1.010625 -1.028078 -1.030748 6.228065 5.997346 5.992821 -0.020124 1 0
2 0.387677 0.405130 0.398739 2.731438 2.687456 2.662162 0.011062 1 0
2 0.559389 0.576842 0.568636 3.409176 3.392782 3.330393 0.009247 1 0
2 0.677510 0.677510 0.681049 2.849379 2.849379 2.766712 0.003539 1 0
2 -0.531760 -0.566667 -0.563692 5.930800 5.710010 5.707750 -0.031932 1 0
2 0.815602 0.815602 0.822537 3.937654 3.937654 3.834439 0.006935 1 0
2 -0.401882 -0.436788 -0.438300 4.920420 4.710462 4.709834 -0.036418 1 0
2 -0.276649 -0.346462 -0.349987 5.388902 4.855294 4.853445 -0.073338 1 0
2 -0.206148 -0.275961 -0.277525 4.016250 3.256065 3.255161 -0.071377 1 0
2 -0.144549 -0.196909 -0.202570 2.860049 2.750500 2.749517 -0.058021 1 0
2 -0.096089 -0.130996 -0.130529 3.143725 3.101176 3.101108 -0.034439 1 0
2 0.032230 0.049683 0.045375 1.379509 1.356586 1.353515 0.013146 1 0
2 0.164797 0.164797 0.165492 0.950122 0.950122 0.949754 0.000695 1 0
2 0.357527 0.357527 0.355787 1.352097 1.352097 1.348937 -0.001740 1 0
2 0.461743 0.461743 0.465663 1.689098 1.689098 1.671105 0.003920 1 0
2 -0.866860 -0.884314 -0.879109 4.477584 4.392964 4.373496 -0.012249 1 0
2 0.573539 0.573539 0.572932 1.865732 1.865732 1.865507 -0.000607 1 0
2 -0.645785 -0.663239 -0.659113 4.526667 4.454268 4.446341 -0.013328 1 0
2 -0.496043 -0.513496 -0.517168 4.719228 4.612759 4.609316 -0.021125 1 0
2 -0.371064 -0.388518 -0.382234 4.016560 4.000312 3.993135 -0.011169 1 0
2 -0.122116 -0.191929 -0.187851 3.521710 2.958279 2.947619 -0.065735 1 0
2 -0.146437 -0.181343 -0.181164 3.225015 3.157344 3.157280 -0.034727 1 0
2 -0.066469 -0.066469 -0.072505 3.022022 3.022022 3.021033 -0.006035 1 0
2 0.029235 0.064141 0.060020 3.721354 3.658992 3.657201 0.030785 1 0
2 0.129885 0.164792 0.173595 2.710267 2.400958 2.376937 0.043709 1 0
2 0.339121 0.339121 0.342484 3.219368 3.219368 3.210269 0.003363 1 0
2 0.492154 0.492154 0.493293 3.553192 3.553192 3.552295 0.001139 1 0
2 0.544226 0.544226 0.551208 2.223786 2.223786 2.182705 0.006981 1 0
2 -0.763735 -0.781188 -0.772942 3.613457 3.604198 3.546761 -0.009207 1 0
2 -0.618741 -0.636194 -0.637514 2.301627 2.040467 2.037635 -0.018774 1 0
2 -0.480110 -0.497563 -0.493130 2.331155 2.264946 2.254651 -0.013020 1 0
2 -0.387941 -0.387941 -0.392567 1.328353 1.328353 1.318887 -0.004626 1 0
2 -0.245766 -0.263220 -0.258415 2.221281 2.212201 2.210760 -0.012648 1 0
2 -0.157643 -0.175097 -0.172055 2.204442 2.193825 2.193358 -0.014412 1 0
2 0.046599 0.046599 0.052894 2.986589 2.986589 2.983019 0.006296 1 0
2 0.195026 0.195026 0.199931 2.775968 2.775968 2.768725 0.004904 1 0
2 0.278075 0.278075 0.282509 3.895247 3.895247 3.888741 0.004435 1 0
2 0.407681 0.425134 0.416901 4.288518 4.280189 4.219810 0.009221 1 0
2 0.560753 0.578207 0.572941 4.221125 4.211171 4.049423 0.012187 1 0
2 -0.825374 -0.842828 -0.837859 4.708284 4.622491 4.600411 -0.012485 1 0
2 0.705999 0.723453 0.719917 6.485207 6.372503 6.363476 0.013918 1 0
2 -0.763698 -0.763698 -0.771761 4.251345 4.251345 4.179443 -0.008063 1 0
2 -0.540927 -0.558381 -0.560601 4.572250 4.466040 4.464627 -0.019674 1 0
2 -0.426366 -0.461272 -0.461400 4.117736 3.859478 3.859407 -0.035034 1 0
2 -0.269169 -0.304076 -0.311669 4.873959 4.730730 4.724642 -0.042500 1 0
2 -0.165102 -0.252368 -0.252742 4.598677 3.991822 3.991749 -0.087640 1 0
2 -0.093037 -0.162851 -0.163806 2.502882 2.251823 2.251709 -0.070768 1 0
2 -0.035543 -0.087903 -0.096892 2.163501 1.948428 1.937138 -0.061349 1 0
2 0.048306 0.065759 0.071768 2.080368 1.981397 1.969734 0.023463 1 0
2 0.220780 0.238233 0.231031 1.283003 1.269690 1.231409 0.010251 1 0
2 0.314595 0.314595 0.321421 2.017870 2.017870 1.974879 0.006826 1 0
2 -0.907727 -0.925180 -0.926543 6.010735 5.822368 5.821050 -0.018816 1 0
2 0.475533 0.475533 0.469090 1.897750 1.897750 1.809517 -0.006442 1 0
2 0.626677 0.626677 0.629718 1.860175 1.860175 1.824697 0.003041 1 0
2 -0.608239 -0.625693 -0.634219 5.006399 4.819044 4.793393 -0.025979 1 0
2 0.751781 0.769234 0.761990 4.155157 4.115051 4.042050 0.010210 1 0
2 -0.546015 -0.563468 -0.571991 5.579399 5.424257 5.404204 -0.025976 1 0
2 -0.346818 -0.399178 -0.402114 5.629483 5.199690 5.198175 -0.055295 1 0
2 -0.211986 -0.299252 -0.299199 5.422493 4.688318 4.688268 -0.087214 1 0
2 -0.163829 -0.251096 -0.250135 4.618706 3.814361 3.814063 -0.086306 1 0
2 -0.051162 -0.155881 -0.159544 4.441367 3.736882 3.734893 -0.108382 1 0
2 0.024988 -0.114639 -0.112958 3.305008 2.942871 2.942577 -0.137946 1 0
2 0.149660 0.167113 0.160191 2.826686 2.811178 2.788614 0.010531 1 0
2 0.238594 0.238594 0.243443 2.096705 2.096705 2.081446 0.004849 1 0
2 0.427268 0.427268 0.432346 1.305264 1.305264 1.283142 0.005078 1 0
2 0.535601 0.535601 0.542180 2.158038 2.158038 2.124405 0.006580 1 0
2 -0.431317 -0.448770 -0.446882 3.893993 3.825836 3.824598 -0.015565 1 0
2 -0.302242 -0.319695 -0.314252 3.750859 3.729258 3.724031 -0.012009 1 0
2 -0.067282 -0.154548 -0.150121 3.811716 3.238039 3.233402 -0.082840 1 0
2 -0.016039 -0.068399 -0.070057 4.257593 4.185314 4.185200 -0.054018 1 0
2 0.044056 -0.043211 -0.035992 3.638539 3.514965 3.513385 -0.080048 1 0
2 0.112685 0.147591 0.138813 3.501390 3.454338 3.447756 0.026128 1 0
2 0.315566 0.315566 0.318954 3.911204 3.911204 3.907093 0.003387 1 0
2 0.471559 0.471559 0.474849 3.773716 3.773716 3.768760 0.003289 1 0
2 0.577017 0.577017 0.581130 5.001298 5.001298 4.993585 0.004113 1 0
2 0.647867 0.647867 0.649705 1.599378 1.599378 1.595263 0.001838 1 0
2 -0.671205 -0.688658 -0.686429 4.502269 4.380870 4.377724 -0.015224 1 0
2 -0.526508 -0.543961 -0.537268 2.780003 2.743527 2.713423 -0.010759 1 0
2 -0.390564 -0.408017 -0.401988 3.452198 3.426478 3.416616 -0.011424 1 0
2 -0.318184 -0.318184 -0.321370 2.797595 2.797595 2.794616 -0.003186 1 0
2 -0.225704 -0.225704 -0.233245 1.214661 1.214661 1.198876 -0.007541 1 0
2 -0.003279 -0.055639 -0.053488 1.316925 1.162283 1.162057 -0.050209 1 0
2 0.131530 0.131530 0.139281 2.838654 2.838654 2.831484 0.007751 1 0
2 0.310811 0.310811 0.303781 3.145436 3.145436 3.128090 -0.007029 1 0
2 0.344479 0.344479 0.351685 4.166152 4.166152 4.151861 0.007206 1 0
2 0.486601 0.486601 0.492514 3.478964 3.478964 3.456153 0.005913 1 0
2 -0.857997 -0.875450 -0.867166 5.887827 5.873801 5.805307 -0.009169 1 0
2 0.618408 0.635861 0.627765 4.994724 4.976039 4.896751 0.009357 1 0
2 -0.740408 -0.757861 -0.755773 5.101994 4.956571 4.953868 -0.015365 1 0
2 0.723409 0.723409 0.730201 4.983487 4.983487 4.934843 0.006792 1 0
2 -0.584074 -0.601527 -0.607557 6.272951 6.108779 6.096618 -0.023482 1 0
2 -0.436893 -0.471799 -0.466873 5.028503 4.831724 4.824897 -0.029981 1 0
2 -0.308066 -0.342972 -0.339779 4.931839 4.795028 4.793612 -0.031713 1 0
2 -0.206123 -0.258483 -0.267227 5.072244 4.716078 4.706651 -0.061104 1 0
2 -0.111274 -0.163634 -0.163117 3.267287 2.768892 2.768836 -0.051842 1 0
2 -0.034044 -0.103857 -0.097529 2.152063 1.903020 1.899393 -0.063485 1 0
2 -0.027320 -0.009867 -0.008103 2.954048 2.941026 2.940947 0.019217 1 0
2 0.090296 0.107749 0.112863 1.765364 1.658480 1.652594 0.022567 1 0
2 0.275283 0.275283 0.280918 1.296720 1.296720 1.274857 0.005634 1 0
2 -0.965674 -0.983127 -0.990228 8.216886 7.930380 7.902557 -0.024555 1 0
2 0.451263 0.451263 0.455037 1.628541 1.628541 1.590248 0.003774 1 0
2 -0.845903 -0.863356 -0.871695 8.186145 7.928163 7.898404 -0.025792 1 0
2 0.585795 0.585795 0.589896 1.770558 1.770558 1.733015 0.004101 1 0
2 0.704713 0.704713 0.705783 2.791818 2.791818 2.788464 0.001070 1 0
2 -0.559057 -0.593963 -0.590182 6.683568 6.417404 6.413509 -0.031125 1 0
2 0.858265 0.858265 0.860018 2.798775 2.798775 2.792205 0.001752 1 0
2 -0.512509 -0.529962 -0.536911 6.922124 6.757608 6.741022 -0.024402 1 0
2 -0.322956 -0.375316 -0.377380 5.396894 4.901502 4.900617 -0.054424 1 0
2 -0.180567 -0.267833 -0.263150 5.248619 4.571107 4.566623 -0.082584 1 0
2 -0.122782 -0.192595 -0.192050 3.720958 3.239257 3.239091 -0.069268 1 0
2 -0.056790 -0.091696 -0.087640 1.539002 1.462089 1.460542 -0.030850 1 0
2 0.078798 0.026439 0.026853 2.748446 2.358079 2.357773 -0.051946 1 0
2 0.271369 0.271369 0.272061 0.878177 0.878177 0.877254 0.000692 1 0
2 0.330656 0.330656 0.328250 1.088629 1.088629 1.084784 -0.002406 1 0
2 0.523987 0.523987 0.523468 0.877968 0.877968 0.877692 -0.000519 1 0
2 -0.843385 -0.843385 -0.845763 4.330507 4.330507 4.324469 -0.002378 1 0
2 0.732417 0.732417 0.736640 3.075553 3.075553 3.035348 0.004223 1 0
2 -0.580840 -0.598294 -0.598449 5.383803 5.267614 5.267551 -0.017608 1 0
2 -0.512475 -0.529928 -0.530332 4.354640 4.228374 4.228275 -0.017857 1 0
2 -0.240312 -0.292672 -0.297751 5.045038 4.725784 4.722603 -0.057439 1 0
2 -0.220015 -0.254922 -0.263189 3.006380 2.758889 2.744659 -0.043174 1 0
2 -0.099469 -0.186735 -0.180451 3.251523 2.754862 2.741226 -0.080983 1 0
2 0.014224 -0.003229 -0.007998 3.134718 3.104671 3.103297 -0.022223 1 0
2 0.154682 0.172135 0.165160 3.361557 3.345572 3.331356 0.010479 1 0
2 0.246770 0.246770 0.248195 4.742528 4.742528 4.741722 0.001426 1 0
2 0.376867 0.376867 0.380803 4.528712 4.528712 4.519906 0.003937 1 0
2 0.519436 0.519436 0.522680 5.138275 5.138275 5.128776 0.003243 1 0
2 -0.853282 -0.870735 -0.872321 5.940955 5.704556 5.703163 -0.019039 1 0
2 0.636608 0.636608 0.639172 6.224810 6.224810 6.219559 0.002564 1 0
2 -0.746000 -0.763454 -0.759510 4.631300 4.504204 4.491298 -0.013510 1 0
2 0.675609 0.675609 0.684943 3.287663 3.287663 3.206009 0.009334 1 0
2 -0.631765 -0.649218 -0.643336 4.952829 4.905398 4.885638 -0.011571 1 0
2 -0.511803 -0.529256 -0.524926 1.660262 1.544493 1.516983 -0.013123 1 0
2 -0.434737 -0.434737 -0.436554 1.681319 1.681319 1.679821 -0.001817 1 0
2 -0.261867 -0.279320 -0.275815 2.530583 2.483578 2.481105 -0.013948 1 0
2 -0.131701 -0.114247 -0.106857 2.145341 2.102484 2.098660 0.024844 1 0
2 -0.008143 -0.008143 -0.004558 2.182690 2.182690 2.179872 0.003585 1 0
2 0.125219 0.125219 0.133822 3.181996 3.181996 3.133297 0.008603 1 0
2 0.300772 0.300772 0.305673 4.061549 4.061549 4.037440 0.004901 1 0
2 -1.104171 -1.121624 -1.115988 6.615307 6.473976 6.426752 -0.011818 1 0
2 0.407054 0.407054 0.410769 5.083683 5.083683 5.073595 0.003715 1 0
2 -0.970206 -0.987659 -0.983227 6.960724 6.815317 6.794126 -0.013021 1 0
2 0.528982 0.528982 0.533884 5.458872 5.458872 5.435293 0.004902 1 0
2 -0.818144 -0.835597 -0.834072 6.461557 6.286276 6.284394 -0.015928 1 0
2 0.657149 0.657149 0.663613 6.266381 6.266381 6.210790 0.006464 1 0
2 -0.695530 -0.712983 -0.717257 6.284983 6.070728 6.060366 -0.021727 1 0
2 -0.537786 -0.572693 -0.570240 6.445992 6.147037 6.144869 -0.032454 1 0
2 -0.361625 -0.431438 -0.426376 7.184111 6.484731 6.476043 -0.064751 1 0
2 -0.261030 -0.348296 -0.354258 6.827471 5.641376 5.620048 -0.093229 1 0
2 -0.191268 -0.278535 -0.274037 5.001100 4.406261 4.403623 -0.082769 1 0
2 -0.137929 -0.207742 -0.206917 3.676723 3.413676 3.413484 -0.068988 1 0
2 -0.047738 -0.065191 -0.056911 2.275063 2.272566 2.266642 -0.009174 1 0
2 0.046025 0.046025 0.045705 1.860209 1.860209 1.860158 -0.000319 1 0
2 0.185361 0.185361 0.188790 1.058418 1.058418 1.038167 0.003429 1 0
2 -1.064874 -1.099781 -1.091504 10.559711 10.187712 10.144455 -0.026630 1 0
2 0.320942 0.320942 0.318742 2.169332 2.169332 2.161589 -0.002201 1 0
2 -0.891486 -0.926392 -0.922838 9.615341 9.200748 9.194285 -0.031352 1 0
2 0.508836 0.508836 0.510670 1.577199 1.577199 1.558778 0.001835 1 0
2 -0.768768 -0.803674 -0.801893 9.403938 9.005220 9.003780 -0.033125 1 0
2 0.647196 0.647196 0.648426 2.871431 2.871431 2.865812 0.001230 1 0
2 -0.644546 -0.679452 -0.687026 9.820628 9.383570 9.367393 -0.042480 1 0
2 0.787895 0.787895 0.790542 3.226625 3.226625 3.157769 0.002647 1 0
2 -0.502110 -0.554470 -0.560547 8.479059 7.835399 7.825510 -0.058437 1 0
2 -0.380284 -0.450097 -0.458117 7.931669 7.124218 7.110697 -0.077834 1 0
2 -0.326245 -0.413512 -0.411944 6.885711 6.021219 6.020623 -0.085699 1 0
2 -0.220431 -0.325151 -0.327971 5.911425 4.862531 4.861395 -0.107540 1 0
2 -0.138850 -0.226116 -0.225925 4.356804 4.093698 4.093701 -0.087075 1 0
2 -0.040643 -0.093003 -0.091709 2.668740 2.219536 2.218429 -0.051066 1 0
2 0.141761 0.141761 0.132216 1.634008 1.634008 1.549589 -0.009545 1 0
2 0.316803 0.316803 0.312698 1.882136 1.882136 1.861836 -0.004105 1 0
2 0.404197 0.404197 0.397889 1.472189 1.472189 1.382786 -0.006308 1 0
2 -0.941845 -0.959299 -0.960440 7.687293 7.459299 7.458345 -0.018595 1 0
2 0.553977 0.553977 0.557328 1.307956 1.307956 1.281507 0.003351 1 0
2 -1.028601 -1.046054 -1.049613 13.691346 13.467698 13.460940 -0.021012 1 0
2 -0.684757 -0.719664 -0.713119 6.604191 6.328812 6.309246 -0.028362 1 0
2 -0.574929 -0.609835 -0.611384 6.410857 6.035570 6.034946 -0.036456 1 0
2 -0.365440 -0.435254 -0.437717 6.371960 5.560176 5.558017 -0.072277 1 0
2 -0.313095 -0.382908 -0.383458 6.192852 5.559436 5.559291 -0.070363 1 0
2 -0.198786 -0.303506 -0.294703 5.386836 4.804251 4.795414 -0.095917 1 0
2 -0.125848 -0.213115 -0.215706 4.847189 4.581778 4.581169 -0.089857 1 0
2 -0.059166 -0.059166 -0.066773 3.264582 3.264582 3.259919 -0.007607 1 0
2 0.025133 0.025133 0.029571 2.557105 2.557105 2.553247 0.004438 1 0
2 0.186197 0.186197 0.186288 0.875993 0.875993 0.875982 0.000091 1 0
2 0.247341 0.264794 0.258899 1.875209 1.821327 1.785514 0.011557 1 0
2 0.546117 0.546117 0.554143 3.234733 3.234733 3.148771 0.008026 1 0
2 -0.768035 -0.785488 -0.781316 5.137892 5.035137 5.023630 -0.013281 1 0
2 -0.654931 -0.672385 -0.672175 3.855127 3.692018 3.691944 -0.017244 1 0
2 -0.509819 -0.527272 -0.526468 2.849752 2.727652 2.727080 -0.016649 1 0
2 -0.438326 -0.455780 -0.456059 2.446278 2.384412 2.384403 -0.017732 1 0
2 -0.233736 -0.251190 -0.255484 1.610881 1.528165 1.523556 -0.021748 1 0
2 -0.095949 -0.095949 -0.087413 2.225665 2.225665 2.221385 0.008537 1 0
2 0.022931 0.022931 0.026844 2.857722 2.857722 2.854436 0.003913 1 0
2 0.199872 0.199872 0.200423 3.021967 3.021967 3.021728 0.000551 1 0
2 0.255348 0.255348 0.262366 3.122628 3.122628 3.078419 0.007018 1 0
2 0.382968 0.400421 0.393034 3.830278 3.783076 3.703227 0.010066 1 0
2 -0.970652 -0.988106 -0.988823 7.099135 6.839225 6.838800 -0.018171 1 0
2 0.523197 0.523197 0.533613 4.658101 4.658101 4.535503 0.010416 1 0
2 -0.862427 -0.879880 -0.874646 5.337956 5.233375 5.205838 -0.012219 1 0
2 -0.006413 0.028493 0.029071 2.260521 2.047431 2.047238 0.035484 1 0
2 0.099073 0.133980 0.126323 2.411148 2.188060 2.155361 0.027250 1 0
2 0.315996 0.333450 0.326792 2.649901 2.608101 2.573603 0.010796 1 0
2 -0.965671 -0.983124 -0.986537 8.046020 7.832929 7.826886 -0.020866 1 0
2 0.498225 0.515678 0.512056 5.798206 5.491825 5.436792 0.013831 1 0
2 0.602629 0.620083 0.611557 3.947012 3.937092 3.817288 0.008928 1 0
2 -0.665200 -0.700107 -0.694229 5.704525 5.431799 5.415919 -0.029028 1 0
2 0.736831 0.736831 0.743560 3.136033 3.136033 3.057986 0.006729 1 0
2 -0.504938 -0.539845 -0.542435 5.769279 5.474403 5.472371 -0.037497 1 0
2 0.858633 0.858633 0.863139 3.879034 3.879034 3.845955 0.004506 1 0
2 -0.375148 -0.427508 -0.428647 5.240404 4.782045 4.781611 -0.053499 1 0
2 -0.297260 -0.367073 -0.362868 4.574079 3.827666 3.821322 -0.065608 1 0
2 -0.150996 -0.238263 -0.240492 4.494504 3.539670 3.537619 -0.089496 1 0
2 -0.096557 -0.201277 -0.194235 3.179239 2.647378 2.619098 -0.097679 1 0
2 -0.070647 -0.070647 -0.074693 3.448883 3.448883 3.448335 -0.004046 1 0
2 0.040279 0.057733 0.069288 2.266490 2.144828 2.087127 0.029009 1 0
2 0.129748 0.129748 0.135240 2.157586 2.157586 2.135567 0.005493 1 0
2 0.310031 0.310031 0.305265 1.939420 1.939420 1.918650 -0.004766 1 0
2 0.532643 0.532643 0.539008 2.750419 2.750419 2.703461 0.006364 1 0
2 -0.600326 -0.617780 -0.613002 4.294070 4.231117 4.219251 -0.012675 1 0
2 -0.452079 -0.469533 -0.474353 4.630736 4.513806 4.507512 -0.022273 1 0
2 -0.246283 -0.298643 -0.292103 4.413741 4.019684 4.006372 -0.045820 1 0
2 -0.172817 -0.225177 -0.221714 3.268982 3.004631 3.003511 -0.048897 1 0
2 -0.134758 -0.169664 -0.163015 3.401058 3.365399 3.362843 -0.028258 1 0
2 -0.012098 0.005355 -0.000722 3.574471 3.570950 3.569134 0.011376 1 0
2 0.069189 0.069189 0.074951 3.031693 3.031693 3.028402 0.005762 1 0
2 0.149188 0.184094 0.177768 2.367436 2.151514 2.089184 0.028580 1 0
2 0.303651 0.321104 0.317121 1.608455 1.517000 1.501050 0.013470 1 0
2 0.409169 0.426623 0.436086 3.631290 3.400734 3.359883 0.026916 1 0
2 0.656574 0.656574 0.665489 5.160261 5.160261 5.064917 0.008915 1 0
2 -0.731483 -0.731483 -0.737736 3.650571 3.650571 3.619274 -0.006253 1 0
2 -0.583957 -0.601410 -0.594219 3.616602 3.590161 3.556683 -0.010262 1 0
2 -0.471440 -0.488893 -0.489958 3.971537 3.854690 3.854253 -0.018518 1 0
2 -0.290645 -0.325552 -0.334405 4.601659 4.351320 4.338586 -0.043760 1 0
2 -0.259188 -0.276642 -0.272490 3.023848 3.001566 2.999158 -0.013301 1 0
2 -0.041541 -0.058994 -0.054649 1.763164 1.752157 1.749911 -0.013108 1 0
2 -0.007104 -0.007104 0.001088 2.026141 2.026141 2.020075 0.008192 1 0
2 0.244020 0.244020 0.246715 3.216913 3.216913 3.212682 0.002695 1 0
2 0.296363 0.296363 0.301584 3.940640 3.940640 3.907232 0.005220 1 0
2 0.418128 0.418128 0.424514 3.175336 3.175336 3.143044 0.006386 1 0
2 -0.933879 -0.951332 -0.949426 5.411947 5.203772 5.199455 -0.015547 1 0
2 0.553391 0.570845 0.569378 3.748001 3.270961 3.251591 0.015987 1 0
2 -0.805751 -0.823204 -0.821366 5.621485 5.441822 5.439175 -0.015615 1 0
2 0.665600 0.665600 0.672152 4.082361 4.082361 4.027477 0.006552 1 0
2 -0.531458 -0.548911 -0.548147 5.327410 5.238249 5.237862 -0.016689 1 0
2 -0.392908 -0.427814 -0.432453 5.932932 5.676831 5.672770 -0.039545 1 0
2 -0.251226 -0.303586 -0.298234 4.615566 4.116345 4.095367 -0.047008 1 0
2 -0.129835 -0.217102 -0.213994 4.567750 3.879128 3.875004 -0.084158 1 0
2 -0.084396 -0.136756 -0.137631 2.475307 2.069058 2.068536 -0.053235 1 0
2 -0.070478 -0.053024 -0.061115 2.016314 2.015979 2.012386 0.009363 1 0
2 0.081710 0.099164 0.096762 1.867300 1.827254 1.825988 0.015052 1 0
2 0.156815 0.156815 0.159026 0.676714 0.676714 0.674174 0.002211 1 0
2 0.316092 0.316092 0.318575 1.175074 1.175074 1.168403 0.002483 1 0
2 -0.948145 -0.965598 -0.970983 8.396585 8.143593 8.128294 -0.022838 1 0
2 0.491960 0.491960 0.495999 2.045400 2.045400 2.027534 0.004039 1 0
2 -0.780976 -0.798429 -0.805488 6.445460 6.204607 6.179896 -0.024513 1 0
2 0.621960 0.621960 0.624560 1.771934 1.771934 1.735590 0.002600 1 0
2 -0.671498 -0.688951 -0.695337 6.122569 5.918610 5.900991 -0.023839 1 0
2 0.742575 0.742575 0.743233 2.723437 2.723437 2.722151 0.000658 1 0
2 -0.532599 -0.567506 -0.564617 6.416395 6.155599 6.153336 -0.032018 1 0
2 0.869043 0.869043 0.871310 3.982138 3.982138 3.970184 0.002267 1 0
2 -0.381782 -0.434142 -0.432831 5.507517 4.981683 4.980970 -0.051050 1 0
2 -0.266609 -0.318969 -0.324123 5.078255 4.643679 4.639265 -0.057514 1 0
2 -0.186724 -0.273991 -0.268717 4.837682 3.810093 3.800035 -0.081993 1 0
2 -0.110037 -0.197303 -0.200635 4.082046 3.528245 3.527072 -0.090599 1 0
2 -0.015765 -0.103031 -0.095766 3.356700 3.140910 3.138018 -0.080001 1 0
2 0.088367 0.070914 0.074004 2.169538 2.139980 2.138173 -0.014364 1 0
2 0.276358 0.258905 0.265083 2.765663 2.726943 2.710826 -0.011275 1 0
2 0.355856 0.355856 0.355206 1.002354 1.002354 1.001828 -0.000650 1 0
2 0.507455 0.507455 0.508656 0.767752 0.767752 0.765594 0.001200 1 0
2 0.736505 0.736505 0.741338 3.211490 3.211490 3.149249 0.004834 1 0
2 -0.608256 -0.625709 -0.628117 5.067233 4.897783 4.894771 -0.019861 1 0
2 -0.457385 -0.474838 -0.477596 5.729131 5.637099 5.635151 -0.020211 1 0
2 -0.285157 -0.337517 -0.341326 5.076145 4.332503 4.317786 -0.056170 1 0
2 -0.195326 -0.265140 -0.257629 4.645545 4.267129 4.260058 -0.062303 1 0
2 -0.126872 -0.161779 -0.163597 2.510573 2.370494 2.369927 -0.036724 1 0
2 0.053162 0.035709 0.027481 4.134721 4.074034 4.067190 -0.025682 1 0
