sec nanosec target_world_x target_world_y target_world_z filtered_world_x filtered_world_y filtered_world_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy method solve_ok time_cost
5 266666666 2.87231 0.132469 0.136657 2.87246 0.132956 0.136656 -1.89734 -0.322483 3.11861 0.0507052 0.259529 0.000588126 -0.0139431 ekf 1 0.192336
5 283333333 2.9114 0.148709 0.13922 2.89874 0.143341 0.138777 -1.92311 -0.338214 3.1431 0.0573893 0.259044 0.530603 0.209187 ekf 1 0.211283
5 299999999 2.8883 0.161227 0.140048 2.89502 0.157037 0.140041 -1.98969 -0.370934 3.13746 0.0627435 0.260131 0.221139 0.386159 ekf 1 0.189495
5 316666666 2.91774 0.176725 0.141004 2.91156 0.172689 0.14107 -2.02142 -0.402184 3.15093 0.0708702 0.260122 0.431618 0.492529 ekf 1 0.200866
5 333333333 2.90627 0.188822 0.143058 2.91179 0.187052 0.142841 -2.08511 -0.445646 3.14671 0.0748295 0.260352 0.266169 0.472538 ekf 1 0.179341
5 349999999 2.93284 0.2033 0.14513 2.92713 0.201232 0.144851 -2.12337 -0.490127 3.15698 0.0785976 0.260516 0.348653 0.442817 ekf 1 0.176878
5 366666666 2.94675 0.216375 0.14747 2.94225 0.214826 0.147118 -2.17417 -0.539339 3.16594 0.0809414 0.260694 0.386225 0.397994 ekf 1 0.190559
5 383333333 3.03841 0.235423 0.151813 2.99941 0.230101 0.150831 -2.18866 -0.58023 3.22011 0.0854309 0.263892 0.822402 0.393705 ekf 1 0.842426
5 400000000 3.06624 0.24868 0.155353 3.04329 0.24477 0.154507 -2.23323 -0.623255 3.25909 0.0896417 0.265776 1.02535 0.380333 ekf 1 0.188927
5 416666666 3.00103 0.254363 0.152245 3.03212 0.256785 0.153719 -2.30457 -0.674587 3.23724 0.0927408 0.262649 0.747787 0.345365 ekf 1 0.181994
5 433333333 3.11591 0.274183 0.15992 3.0836 0.270222 0.158437 -2.32914 -0.721675 3.28386 0.0939823 0.26677 0.962875 0.321678 ekf 1 0.188897
5 450000000 3.03942 0.27695 0.15726 3.07285 0.280742 0.158389 -2.39819 -0.77331 3.25999 0.0980765 0.261508 0.733053 0.301996 ekf 1 0.207306
5 466666666 3.09748 0.291041 0.161029 3.0948 0.291458 0.160777 -2.4419 -0.825635 3.27215 0.0992354 0.261534 0.732125 0.277866 ekf 1 0.181468
5 483333333 3.10346 0.299879 0.163237 3.1092 0.30132 0.163062 -2.4884 -0.876443 3.27551 0.101594 0.259901 0.689016 0.261935 ekf 1 0.18515
5 500000000 3.01255 -0.159514 0.198726 3.01255 -0.159514 0.198726 -1.14671 -0.876443 3.27551 0.101594 0 0.689016 0.261935 ekf 0 0.18515
5 516666666 2.93858 -0.141705 0.194985 2.93888 -0.142621 0.194989 -1.15257 0.418188 3.17621 -0.0371506 0.259711 -0.00731648 0.0228892 ekf 1 0.177455
5 533333333 2.95801 -0.12848 0.196496 2.95177 -0.132629 0.196234 -1.22028 0.383612 3.19171 -0.0357894 0.258742 0.259982 0.196768 ekf 1 0.181266
5 549999999 2.95593 -0.113904 0.195758 2.95601 -0.118195 0.195987 -1.2896 0.341809 3.19992 -0.0314163 0.258892 0.273717 0.37857 ekf 1 0.175315
5 566666666 2.86804 -0.0963688 0.188348 2.90004 -0.101605 0.190197 -1.2694 0.324031 3.15021 -0.0175793 0.263906 -0.861902 0.54784 ekf 1 0.180961
5 583333333 2.93869 -0.0831833 0.19439 2.93869 -0.0831833 0.19439 -1.40417 0.324031 3.15021 -0.0175793 0 -0.861902 0.54784 ekf 0 0.180961
5 599999999 2.92534 -0.0668568 0.195218 2.92619 -0.0670718 0.195217 -1.49136 0.0870946 3.18516 -0.0444593 0.25996 -0.000990006 0.00816844 ekf 1 0.188058
5 616666666 2.92674 -0.0516113 0.193977 2.92674 -0.0516113 0.193977 -1.6371 0.0870946 3.18516 -0.0444593 0 -0.000990006 0.00816844 ekf 0 0.188058
5 633333333 2.89577 -0.0431153 0.192995 2.89665 -0.0431446 0.192996 -1.55331 0.00996764 3.15693 -0.04055 0.260301 -0.00291765 -0.00061527 ekf 1 0.184344
5 650000000 2.8551 -0.0272548 0.191597 2.86885 -0.0329127 0.191838 -1.51198 0.034389 3.12974 -0.0239374 0.261044 -0.573822 0.235562 ekf 1 0.178876
5 666666666 2.8593 -0.011152 0.192369 2.8593 -0.011152 0.192369 -1.6742 0.034389 3.12974 -0.0239374 0 -0.573822 0.235562 ekf 0 0.178876
5 683333333 2.86721 0.00456594 0.191357 2.86754 0.00463749 0.191358 -1.61603 -0.0504126 3.12709 -0.0084581 0.259878 0.000915626 -0.00240953 ekf 1 0.180913
5 700000000 2.82174 0.0203247 0.190426 2.82174 0.0203247 0.190426 -1.71262 -0.0504126 3.12709 -0.0084581 0 0.000915626 -0.00240953 ekf 0 0.180913
5 716666666 2.86941 0.0361616 0.193966 2.86941 0.0361616 0.193966 -1.54344 -0.0504126 3.12709 -0.0084581 0 0.000915626 -0.00240953 ekf 0 0.180913
5 733333333 2.86294 0.051717 0.194713 2.86294 0.051717 0.194713 -1.65726 -0.0504126 3.12709 -0.0084581 0 0.000915626 -0.00240953 ekf 0 0.180913
5 750000000 2.87534 0.0675765 0.196346 2.87545 0.0677071 0.196344 -1.6958 -0.121452 3.13339 0.0362257 0.259846 0.00113941 -0.00378686 ekf 1 0.176458
5 766666666 2.89082 0.0833729 0.197649 2.88585 0.0781726 0.197423 -1.71379 -0.132752 3.14336 0.0437852 0.259798 0.20922 0.213056 ekf 1 0.178337
5 783333333 2.87782 0.0984395 0.197879 2.88188 0.0934873 0.197912 -1.78995 -0.167825 3.13877 0.0499645 0.260555 0.0260016 0.423403 ekf 1 0.189704
5 799999999 2.90091 0.114457 0.19913 2.89473 0.110224 0.198978 -1.80964 -0.195872 3.15017 0.05954 0.260423 0.244696 0.539611 ekf 1 0.185349
5 816666666 2.89386 0.129091 0.19854 2.89624 0.126577 0.198854 -1.87605 -0.238331 3.14952 0.0650427 0.26065 0.174386 0.534832 ekf 1 0.178091
5 833333333 2.97771 0.147446 0.206097 2.94627 0.143279 0.204138 -1.85417 -0.261116 3.19793 0.07603 0.260495 0.767131 0.576283 ekf 1 0.189495
5 849999999 2.96589 0.154036 0.206429 2.96358 0.155236 0.206191 -1.90527 -0.294096 3.21266 0.0797933 0.260258 0.791178 0.516903 ekf 1 0.204848
5 866666666 2.94014 0.160067 0.203842 2.95745 0.164371 0.205103 -1.95074 -0.332388 3.20299 0.0796128 0.259755 0.577798 0.431499 ekf 1 0.14344
5 883333333 2.95805 0.174825 0.206795 2.96339 0.175967 0.206635 -1.99676 -0.375407 3.20469 0.0808707 0.259364 0.514207 0.380015 ekf 1 0.126233
5 900000000 2.94687 0.187605 0.20675 2.96036 0.188399 0.207126 -2.06035 -0.426854 3.19559 0.0814134 0.258414 0.388101 0.332646 ekf 1 0.133354
5 916666666 3.00733 0.204344 0.212775 2.98945 0.201861 0.211257 -2.08385 -0.47165 3.22118 0.0836731 0.260121 0.508759 0.310536 ekf 1 0.12805
5 933333333 3.04357 0.219698 0.215873 3.02304 0.216033 0.214801 -2.12127 -0.515278 3.25145 0.0866821 0.262495 0.633446 0.297899 ekf 1 0.131604
5 950000000 0 0 1 0 0 1 -2.12127 -0.515278 3.25145 0.0866821 0.262495 0.633446 0.297899 ekf 0 0.131604
5 966666666 3.06896 0.239746 0.218984 3.05383 0.233498 0.218123 -2.19834 -0.571091 3.27656 0.0903873 0.26475 0.709424 0.290285 ekf 1 0.14076
5 983333333 3.11044 0.25405 0.224262 3.09072 0.249249 0.222768 -2.24126 -0.624134 3.30844 0.0924561 0.2683 0.804634 0.276464 ekf 1 0.133591
6 0 3.09996 0.2647 0.222934 3.10538 0.263314 0.223603 -2.29874 -0.67811 3.31342 0.0957269 0.267147 0.766921 0.267168 ekf 1 0.12579
6 16666666 3.11658 0.276321 0.22534 3.12105 0.27606 0.225425 -2.35168 -0.732682 3.31858 0.0983258 0.265725 0.735422 0.255982 ekf 1 0.133109
6 33333333 3.05249 -0.197599 0.141645 3.05249 -0.197599 0.141645 -0.965427 -0.732682 3.31858 0.0983258 0 0.735422 0.255982 ekf 0 0.133109
6 49999999 3.02723 -0.183974 0.139462 3.02745 -0.185144 0.139464 -0.999261 0.573967 3.24444 -0.0448438 0.258395 -0.00218021 0.0300112 ekf 1 0.339392
6 66666666 3.01535 -0.170594 0.13898 3.01936 -0.174969 0.139063 -1.05439 0.544362 3.24092 -0.0408452 0.25899 -0.165837 0.215378 ekf 1 0.192348
6 83333333 2.99114 -0.156257 0.136406 2.99944 -0.160724 0.136869 -1.10711 0.511064 3.22652 -0.0333898 0.260342 -0.53555 0.41125 ekf 1 0.188277
6 99999999 2.98388 -0.142153 0.138011 2.98593 -0.145321 0.137481 -1.15194 0.475115 3.21769 -0.026102 0.260621 -0.584014 0.487903 ekf 1 0.204725
6 116666666 2.96529 -0.127349 0.137083 2.96906 -0.129906 0.137045 -1.18908 0.437558 3.20549 -0.0193052 0.261018 -0.65016 0.502165 ekf 1 0.181901
6 133333333 2.94129 -0.112077 0.136406 2.94774 -0.114341 0.136443 -1.23707 0.394172 3.18923 -0.0138973 0.261542 -0.737094 0.483168 ekf 1 0.190437
6 150000000 2.91653 -0.0969312 0.134126 2.92414 -0.0990298 0.134674 -1.26936 0.352343 3.17019 -0.0085597 0.262158 -0.819562 0.461107 ekf 1 0.188621
6 166666666 2.97773 -0.0835416 0.138666 2.97773 -0.0835416 0.138666 -1.40408 0.352343 3.17019 -0.0085597 0 -0.819562 0.461107 ekf 0 0.188621
6 183333333 2.86019 -0.0658347 0.130138 2.86139 -0.0662609 0.130147 -1.32134 0.241677 3.11483 -0.00379099 0.261019 -0.0119056 0.0122651 ekf 1 0.181948
6 200000000 2.89481 -0.0515879 0.133258 2.89481 -0.0515879 0.133258 -1.4125 0.241677 3.11483 -0.00379099 0 -0.0119056 0.0122651 ekf 0 0.181948
6 216666666 2.87672 -0.0354544 0.133145 2.87747 -0.0356752 0.133145 -1.49265 0.0851695 3.13655 -0.0135558 0.260025 -0.00149799 0.00788595 ekf 1 0.189538
6 233333333 2.86117 -0.0207674 0.133264 2.86644 -0.0259424 0.133244 -1.45409 0.101053 3.12685 0.000462528 0.261743 -0.220275 0.223394 ekf 1 0.177941
6 250000000 2.85253 -0.0051223 0.132729 2.85253 -0.0051223 0.132729 -1.62824 0.101053 3.12685 0.000462528 0 -0.220275 0.223394 ekf 0 0.177941
6 266666666 2.86285 0.0103456 0.133751 2.86298 0.0103613 0.13375 -1.58794 -0.0207628 3.12281 0.00496569 0.259885 0.00106873 -0.000482933 ekf 1 0.191119
6 283333333 2.86393 0.0256589 0.135029 2.86366 0.0203938 0.134808 -1.57276 -0.0113644 3.123 0.0174463 0.25936 0.0127535 0.219844 ekf 1 0.177673
6 299999999 2.85908 0.0413716 0.134735 2.86068 0.0357701 0.134867 -1.6221 -0.027518 3.11997 0.0286331 0.259393 -0.0579012 0.468819 ekf 1 0.138936
6 316666666 2.87163 0.0566681 0.135211 2.87163 0.0566681 0.135211 -1.46737 -0.027518 3.11997 0.0286331 0 -0.0579012 0.468819 ekf 0 0.138936
6 333333333 2.85733 0.0715714 0.13646 2.85733 0.0715714 0.13646 -1.70642 -0.027518 3.11997 0.0286331 0 -0.0579012 0.468819 ekf 0 0.138936
6 349999999 2.90473 0.0880462 0.138353 2.90477 0.0882126 0.138351 -1.6604 -0.0936627 3.16307 0.0639483 0.25944 0.00480343 -0.00426907 ekf 1 0.27931
6 366666666 2.89156 0.102676 0.1384 2.89156 0.102676 0.1384 -1.75553 -0.0936627 3.16307 0.0639483 0 0.00480343 -0.00426907 ekf 0 0.27931
6 383333333 2.91473 0.118187 0.141244 2.91471 0.118506 0.141241 -1.78048 -0.207248 3.16876 0.0650862 0.259613 0.00215854 -0.00851764 ekf 1 0.272499
6 400000000 2.95085 0.134511 0.14313 2.93914 0.129155 0.142804 -1.81361 -0.225785 3.19126 0.0712418 0.258689 0.492908 0.213677 ekf 1 0.445231
6 416666666 2.96355 0.149457 0.144525 2.95839 0.144209 0.14437 -1.85694 -0.250705 3.20882 0.0800756 0.258513 0.729211 0.442043 ekf 1 0.385855
6 433333333 2.98048 0.164239 0.146719 2.97739 0.160502 0.146453 -1.90645 -0.283506 3.22561 0.0881816 0.258543 0.833228 0.534782 ekf 1 0.417192
6 450000000 2.96596 0.177029 0.14704 2.97623 0.175556 0.147285 -1.97763 -0.330738 3.22121 0.0914409 0.259021 0.552966 0.498813 ekf 1 0.261755
6 466666666 3.01794 0.19352 0.150146 3.00562 0.190926 0.1497 -2.00315 -0.373628 3.24701 0.0962883 0.259285 0.770758 0.478362 ekf 1 0.183442
6 483333333 2.97992 0.20415 0.148368 2.9979 0.204453 0.149255 -2.07946 -0.429814 3.233 0.0966861 0.258618 0.484354 0.40179 ekf 1 0.187045
6 500000000 3.04013 0.22045 0.152878 3.02637 0.218442 0.152108 -2.10522 -0.479236 3.25673 0.0987349 0.259612 0.62741 0.363276 ekf 1 0.187083
6 516666666 3.03528 0.231611 0.154378 3.03804 0.231342 0.154112 -2.16578 -0.533813 3.26113 0.0994862 0.259141 0.580126 0.316976 ekf 1 0.183599
6 533333333 3.01792 0.241716 0.154306 3.03459 0.243045 0.15475 -2.22029 -0.589475 3.24806 0.100275 0.256815 0.422251 0.276764 ekf 1 0.185425
6 549999999 3.09903 0.258883 0.159591 3.07366 0.255908 0.158436 -2.24784 -0.639182 3.28263 0.100583 0.260377 0.592749 0.251163 ekf 1 0.193934
6 566666666 3.01489 -0.215494 0.198446 3.01489 -0.215494 0.198446 -0.905885 -0.639182 3.28263 0.100583 0 0.592749 0.251163 ekf 0 0.193934
6 583333333 3.05099 -0.206421 0.199584 3.05125 -0.207528 0.199582 -0.969159 0.60681 3.26286 -0.0606294 0.257604 0.0043273 0.0314652 ekf 1 0.185767
6 599999999 3.03222 -0.193062 0.197603 3.03857 -0.19736 0.197946 -1.02296 0.576451 3.25576 -0.056166 0.259047 -0.257395 0.214812 ekf 1 0.184602
6 616666666 3.00907 -0.178645 0.197021 3.01729 -0.183197 0.197016 -1.06526 0.546987 3.23972 -0.0477423 0.260431 -0.625908 0.414754 ekf 1 0.175816
6 633333333 2.98392 -0.164051 0.196269 2.99163 -0.16754 0.196224 -1.11357 0.51186 3.21939 -0.0395833 0.261243 -0.877062 0.503583 ekf 1 0.192939

