t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
4.183333 2.965120 0.154602 0.144958 2.926620 0.151240 0.135092 -0.289121 -0.354556 3.251790 0.030863 0.346736 -0.004556 0.023659 1 0.204814 0.018600 0.015234 0.024042 0.006060 0.014583 0.015792 -0.047104 0 -0.187812 0.456084 0.493240 1.281675 0.022401 0.126062 -0.016099 0.122700
4.200000 2.972830 0.168856 0.145975 2.933260 0.165592 0.136200 -0.327025 -0.389803 3.254430 0.033650 0.347211 -0.001344 0.028199 1 0.284990 0.007710 0.014254 0.016206 0.006640 0.014352 0.015814 -0.037904 0 -0.170066 0.464015 0.494199 1.243771 0.030111 0.140316 -0.009459 0.137052
4.216667 2.971670 0.182425 0.147008 2.940430 0.179965 0.137420 -0.393657 -0.428905 3.256430 0.035458 0.347477 0.001078 0.030735 1 0.220750 -0.001160 0.013569 0.013618 0.007170 0.014373 0.016062 -0.066632 0 -0.151479 0.467867 0.491778 1.177139 0.028951 0.153885 -0.002289 0.151425
4.233333 3.007760 0.197682 0.149680 2.949710 0.193960 0.138776 -0.428153 -0.467236 3.260170 0.037338 0.347724 0.005707 0.033252 1 0.206931 0.036090 0.015257 0.039182 0.009280 0.013995 0.016792 -0.034496 0 -0.108038 0.476681 0.488771 1.142643 0.065041 0.169142 0.006991 0.165420
4.250000 2.982420 0.208483 0.149340 2.958170 0.207730 0.140127 -0.498922 -0.509643 3.261700 0.038092 0.347715 0.007506 0.033497 1 0.245099 -0.025340 0.010801 0.027546 0.008460 0.013770 0.016161 -0.070769 0 -0.112906 0.475719 0.488934 1.071874 0.039701 0.179943 0.015451 0.179190
4.266667 3.032870 0.224258 0.153254 2.969360 0.221060 0.141726 -0.530816 -0.550633 3.265700 0.039115 0.347737 0.012471 0.034167 1 0.211153 0.050450 0.015775 0.052859 0.011190 0.013330 0.017404 -0.031894 0 -0.056793 0.485029 0.488343 1.039980 0.090151 0.195718 0.026641 0.192520
4.283333 3.047260 -0.245546 0.199971 3.061840 -0.246634 0.152144 0.790737 0.951141 3.262850 0.035128 0.346112 0.008965 0.026065 1 0.231565 0.014390 -0.469804 0.470024 0.092480 -0.467694 0.476750 1.321553 1 -0.461631 -0.037246 0.463131 2.361533 0.104541 -0.274086 0.119121 -0.275174
4.300000 3.108910 -0.240538 0.203423 3.044810 -0.235319 0.160995 0.713453 0.880462 3.264740 0.030974 0.345371 0.011385 0.017898 1 0.280623 0.061650 0.005008 0.061853 -0.017030 0.011315 0.020446 -0.077284 0 -0.381858 -0.010374 0.381998 2.284249 0.166191 -0.269078 0.102091 -0.263859
4.316667 3.111000 -0.229874 0.203500 3.030410 -0.223187 0.168398 0.658706 0.811168 3.268140 0.027120 0.345206 0.015485 0.010469 1 0.270509 0.002090 0.010664 0.010867 -0.014400 0.012132 0.018829 -0.054747 0 -0.368439 0.015990 0.368785 2.229502 0.168281 -0.258414 0.087691 -0.251727
4.333333 3.083620 -0.216314 0.201940 3.017300 -0.210324 0.174531 0.613835 0.744410 3.271310 0.023672 0.345363 0.019059 0.003899 1 0.229173 -0.027380 0.013560 0.030554 -0.013110 0.012863 0.018367 -0.044871 0 -0.386621 0.042329 0.388932 2.184631 0.140901 -0.244854 0.074581 -0.238864
4.350000 3.077220 -0.210021 0.200968 3.006590 -0.198542 0.179479 0.591178 0.683119 3.275130 0.020006 0.346233 0.023078 -0.003660 1 0.270723 -0.006400 0.006293 0.008976 -0.010710 0.011782 0.015922 -0.022657 0 -0.390879 0.057445 0.395078 2.161974 0.134501 -0.238561 0.063871 -0.227082
4.366667 2.981540 -0.191496 0.195569 2.993940 -0.186208 0.183487 0.577214 0.627634 3.274570 0.017392 0.346713 0.021471 -0.009057 1 0.254724 -0.095680 0.018525 0.097457 -0.012650 0.012334 0.017668 -0.013964 0 -0.482228 0.081653 0.489092 2.148010 0.038821 -0.220036 0.051221 -0.214748
4.383333 2.947680 -0.176995 0.193115 2.981570 -0.173364 0.186600 0.539437 0.574277 3.272910 0.015139 0.347005 0.018576 -0.013640 1 0.277049 -0.033860 0.014501 0.036834 -0.012370 0.012844 0.017832 -0.037777 0 -0.503470 0.105595 0.514425 2.110233 0.004961 -0.205535 0.038851 -0.201904
4.400000 2.982780 -0.165950 0.194985 2.971930 -0.159672 0.189068 0.458790 0.517191 3.273850 0.012071 0.347347 0.019176 -0.019685 1 0.277284 0.035100 0.011045 0.036797 -0.009640 0.013692 0.016745 -0.080647 0 -0.444897 0.133407 0.464469 2.029586 0.040061 -0.194490 0.029211 -0.188212
4.416667 2.991450 -0.152668 0.195492 2.964230 -0.145500 0.191034 0.399971 0.459645 3.275760 0.008711 0.347613 0.021087 -0.026181 1 0.292090 0.008670 0.013282 0.015861 -0.007700 0.014172 0.016129 -0.058819 0 -0.419668 0.158798 0.448707 1.970767 0.048731 -0.181208 0.021511 -0.174040
4.433333 2.920700 -0.135600 0.191523 2.955270 -0.131668 0.192543 0.399731 0.409414 3.274110 0.006688 0.347566 0.018474 -0.029928 1 0.269026 -0.070750 0.017068 0.072780 -0.008960 0.013832 0.016480 -0.000240 0 -0.488672 0.177878 0.520040 1.970527 -0.022019 -0.164140 0.012551 -0.160208
4.450000 2.915700 -0.120933 0.191180 2.947190 -0.117223 0.193663 0.336833 0.357447 3.272710 0.004356 0.347484 0.016271 -0.034088 1 0.275249 -0.005000 0.014667 0.015496 -0.008080 0.014445 0.016551 -0.062898 0 -0.471853 0.202668 0.513537 1.907629 -0.027019 -0.149473 0.004471 -0.145763
4.466667 2.904420 -0.106335 0.190457 2.940010 -0.102818 0.194471 0.305676 0.308154 3.270950 0.002518 0.347298 0.013732 -0.037151 1 0.283739 -0.011280 0.014598 0.018448 -0.007180 0.014405 0.016095 -0.031157 0 -0.471045 0.222346 0.520885 1.876472 -0.038299 -0.134875 -0.002709 -0.131358
4.483333 2.925670 -0.091572 0.192163 2.934560 -0.087152 0.195138 0.189516 0.249982 3.270930 -0.001272 0.347152 0.013478 -0.043860 1 0.267182 0.021250 0.014763 0.025875 -0.005450 0.015666 0.016587 -0.116160 0 -0.410658 0.250636 0.481101 1.760312 -0.017049 -0.120113 -0.008159 -0.115693
4.500000 2.923320 -0.076986 0.192017 2.930370 -0.071392 0.195609 0.119352 0.189985 3.270970 -0.005893 0.346840 0.013406 -0.052090 1 0.280602 -0.002350 0.014586 0.014774 -0.004190 0.015761 0.016308 -0.070164 0 -0.388948 0.273279 0.475355 1.690148 -0.019399 -0.105527 -0.012349 -0.099932
4.516667 2.854040 -0.059936 0.187779 2.924220 -0.056955 0.195811 0.181111 0.145753 3.267070 -0.006627 0.346525 0.008259 -0.052380 1 0.278017 -0.069280 0.017050 0.071347 -0.006150 0.014437 0.015692 0.061759 0 -0.475447 0.287548 0.555638 1.751907 -0.088679 -0.088476 -0.018499 -0.085495
4.533333 2.866510 -0.044989 0.188908 2.919590 -0.041912 0.195979 0.106794 0.097683 3.264180 -0.008144 0.346240 0.004506 -0.054101 1 0.276189 0.012470 0.014947 0.019466 -0.004630 0.015043 0.015740 -0.074317 0 -0.434576 0.307422 0.532320 1.677590 -0.076209 -0.073529 -0.023129 -0.070452
4.550000 2.854880 -0.028501 0.189040 2.915210 -0.026516 0.196177 0.061064 0.049922 3.260850 -0.009247 0.346068 0.000201 -0.054815 1 0.271449 -0.011630 0.016488 0.020177 -0.004380 0.015395 0.016006 -0.045730 0 -0.427089 0.326169 0.537393 1.631861 -0.087839 -0.057041 -0.027509 -0.055057
4.566667 2.881970 -0.013589 0.191140 2.912980 -0.011657 0.196424 0.058228 0.008161 3.258990 -0.008833 0.346025 -0.002109 -0.052551 1 0.281154 0.027090 0.014912 0.030923 -0.002230 0.014859 0.015026 -0.002836 0 -0.397157 0.340682 0.523257 1.629024 -0.060749 -0.042130 -0.029739 -0.040197
4.583333 2.835480 0.002247 0.187769 2.908940 0.003633 0.196348 0.000339 -0.035506 3.254790 -0.008652 0.346070 -0.007476 -0.050747 1 0.253402 -0.046490 0.015836 0.049113 -0.004040 0.015290 0.015814 -0.057889 0 -0.419427 0.356969 0.550769 1.571135 -0.107239 -0.026294 -0.033779 -0.024908
4.600000 2.832190 0.018865 0.189051 2.904540 0.018204 0.196472 0.055660 -0.065921 3.250510 -0.004636 0.346717 -0.013089 -0.041501 1 0.270517 -0.003290 0.016618 0.016941 -0.004400 0.014571 0.015221 0.055322 0 -0.437608 0.369681 0.572857 1.626457 -0.110529 -0.009675 -0.038179 -0.010337
4.616667 2.853470 0.034196 0.190766 2.902370 0.033654 0.196649 -0.047572 -0.105425 3.247560 -0.002873 0.347117 -0.016753 -0.036801 1 0.206058 0.021280 0.015331 0.026227 -0.002170 0.015451 0.015602 -0.103233 0 -0.377583 0.383793 0.538392 1.523224 -0.089249 0.005655 -0.040349 0.005114
4.633333 2.879340 0.050686 0.193391 2.901050 0.048073 0.196975 0.023332 -0.130041 3.246290 0.002923 0.348180 -0.018448 -0.024519 1 0.273025 0.025870 0.016491 0.030679 -0.001320 0.014419 0.014479 0.070905 0 -0.375073 0.395848 0.545322 1.594129 -0.063379 0.022146 -0.041669 0.019533
4.650000 2.861770 0.066139 0.192617 2.900050 0.063863 0.197249 -0.109744 -0.168323 3.243910 0.005430 0.348792 -0.021371 -0.018740 1 0.272286 -0.017570 0.015453 0.023398 -0.001000 0.015789 0.015821 -0.133076 0 -0.343939 0.407403 0.533171 1.461052 -0.080949 0.037598 -0.042669 0.035322
4.666667 2.889160 0.082305 0.194823 2.900580 0.079140 0.197595 -0.107507 -0.200954 3.243180 0.009350 0.349638 -0.022193 -0.010488 1 0.270175 0.027390 0.016166 0.031805 0.000530 0.015277 0.015286 0.002237 0 -0.316504 0.420574 0.526362 1.463289 -0.053559 0.053764 -0.042139 0.050599
4.683333 2.896510 0.097951 0.196397 2.902030 0.094570 0.198106 -0.158038 -0.235514 3.242770 0.012804 0.350411 -0.022576 -0.003354 1 0.207912 0.007350 0.015647 0.017287 0.001450 0.015430 0.015498 -0.050531 0 -0.291112 0.431192 0.520262 1.412758 -0.046209 0.069411 -0.040689 0.066030
4.700000 2.911880 0.113830 0.197559 2.904620 0.109897 0.198599 -0.190611 -0.269444 3.243160 0.016407 0.351207 -0.021921 0.003844 1 0.269566 0.015370 0.015879 0.022099 0.002590 0.015327 0.015544 -0.032573 0 -0.264741 0.442269 0.515451 1.380185 -0.030839 0.085290 -0.038099 0.081357
4.716667 2.893790 0.128173 0.197596 2.907220 0.125609 0.199219 -0.277806 -0.310045 3.242140 0.018309 0.351685 -0.022992 0.007622 1 0.271881 -0.018090 0.014343 0.023086 0.002600 0.015712 0.015926 -0.087195 0 -0.251902 0.448065 0.514020 1.292990 -0.048929 0.099633 -0.035499 0.097069
4.733333 2.914480 0.143726 0.199632 2.911260 0.140949 0.199938 -0.310751 -0.349465 3.242140 0.020369 0.352166 -0.022718 0.011506 1 0.280737 0.020690 0.015553 0.025884 0.004040 0.015340 0.015863 -0.032945 0 -0.219977 0.458656 0.508680 1.260045 -0.028239 0.115186 -0.031459 0.112409
4.750000 2.899540 0.157216 0.200078 2.915330 0.156236 0.200808 -0.382309 -0.392934 3.240870 0.021301 0.352402 -0.024003 0.013096 1 0.265005 -0.014940 0.013490 0.020129 0.004070 0.015287 0.015820 -0.071558 0 -0.209862 0.462875 0.508228 1.188487 -0.043179 0.128676 -0.027389 0.127696
4.766667 2.946180 0.173661 0.204072 2.921980 0.170966 0.201869 -0.403581 -0.433416 3.242080 0.022833 0.352718 -0.022080 0.015675 1 0.280228 0.046640 0.016445 0.049454 0.006650 0.014730 0.016162 -0.021272 0 -0.157383 0.475209 0.500592 1.167215 0.003461 0.145121 -0.020739 0.142426
4.783333 2.930440 0.186462 0.202526 2.928320 0.185492 0.202667 -0.463597 -0.476322 3.241920 0.023691 0.352883 -0.021884 0.016872 1 0.272152 -0.015740 0.012801 0.020288 0.006340 0.014526 0.015849 -0.060016 0 -0.153682 0.478407 0.502485 1.107199 -0.012279 0.157922 -0.014399 0.156952
4.800000 3.025670 0.205806 0.210911 2.939340 0.199424 0.204043 -0.464396 -0.513641 3.247050 0.025831 0.353295 -0.014965 0.020364 1 0.269391 0.095230 0.019344 0.097175 0.011020 0.013932 0.017763 -0.000799 0 -0.063145 0.495853 0.499858 1.106400 0.082951 0.177266 -0.003379 0.170884
4.816667 2.984630 0.215835 0.208891 2.949000 0.213289 0.205319 -0.549576 -0.557033 3.248940 0.026479 0.353359 -0.012234 0.020941 1 0.276127 -0.041040 0.010029 0.042248 0.009660 0.013865 0.016898 -0.085180 0 -0.079742 0.490682 0.497119 1.021220 0.041911 0.187295 0.006281 0.184749
4.833333 3.044350 0.232430 0.214401 2.961530 0.226627 0.206914 -0.571310 -0.597549 3.253820 0.027713 0.353550 -0.005741 0.022514 1 0.277935 0.059720 0.016595 0.061983 0.012530 0.013338 0.018300 -0.021734 0 -0.018293 0.502121 0.502454 0.999486 0.101631 0.203890 0.018811 0.198087
4.850000 3.085330 0.247303 0.218266 2.976200 0.239594 0.208685 -0.612123 -0.638007 3.260350 0.028911 0.353734 0.002774 0.023910 1 0.279780 0.040980 0.014873 0.043595 0.014670 0.012967 0.019579 -0.040813 0 0.028238 0.507898 0.508682 0.958673 0.142611 0.218763 0.033481 0.211054
4.866667 3.116880 0.261456 0.221241 2.992540 0.252285 0.210547 -0.660392 -0.679407 3.267850 0.029922 0.353895 0.012374 0.024900 1 0.279060 0.031550 0.014153 0.034579 0.016340 0.012691 0.020690 -0.048269 0 0.066119 0.511023 0.515283 0.910404 0.174161 0.232916 0.049821 0.223745
4.883333 3.212200 0.280506 0.228888 3.013480 0.264725 0.212745 -0.689668 -0.719208 3.279980 0.031360 0.354233 0.027728 0.026614 1 0.273107 0.095320 0.019050 0.097205 0.020940 0.012440 0.024356 -0.029276 0 0.157612 0.522422 0.545679 0.881128 0.269481 0.251966 0.070761 0.236185
4.900000 3.145640 0.284841 0.225910 3.030970 0.276555 0.214857 -0.758361 -0.762608 3.287120 0.031821 0.354273 0.036389 0.026402 1 0.279418 -0.066560 0.004335 0.066701 0.017490 0.011830 0.021115 -0.068693 0 0.102165 0.510210 0.520338 0.812435 0.202921 0.256301 0.088251 0.248015
4.916667 3.004470 -0.191853 0.136189 3.027990 -0.201292 0.201404 0.598172 0.742312 3.284350 0.033876 0.347886 0.036606 0.031093 1 0.276157 -0.141170 -0.476694 0.497158 -0.002980 -0.477847 0.477856 1.356533 1 -0.475786 0.061752 0.479777 2.168968 0.061751 -0.220393 0.085271 -0.229832
4.933333 2.937300 -0.169058 0.132541 3.010910 -0.182127 0.189195 0.545349 0.677191 3.279500 0.033832 0.344648 0.032319 0.031245 1 0.262510 -0.067170 0.022795 0.070933 -0.017080 0.019165 0.025671 -0.052823 0 -0.520975 0.091766 0.528995 2.116145 -0.005419 -0.197598 0.068191 -0.210667
4.950000 2.893040 -0.153758 0.130141 2.993720 -0.165176 0.178361 0.518898 0.616482 3.273720 0.033235 0.343172 0.025777 0.030021 1 0.280230 -0.044260 0.015300 0.046830 -0.017190 0.016951 0.024142 -0.026451 0 -0.550867 0.111006 0.561940 2.089694 -0.049679 -0.182298 0.051001 -0.193716
4.966667 2.927930 -0.142353 0.132268 2.979250 -0.148600 0.169266 0.447145 0.553861 3.270750 0.031669 0.342732 0.022360 0.026834 1 0.275590 0.034890 0.011405 0.036707 -0.014470 0.016576 0.022003 -0.071753 0 -0.491015 0.135015 0.509239 2.017941 -0.014789 -0.170893 0.036531 -0.177140
4.983333 2.922660 -0.128431 0.131990 2.966690 -0.132316 0.161512 0.410594 0.494223 3.268370 0.030238 0.342690 0.019408 0.023773 1 0.204755 -0.005270 0.013922 0.014886 -0.012560 0.016284 0.020565 -0.036551 0 -0.482496 0.155538 0.506946 1.981390 -0.020059 -0.156971 0.023971 -0.160856
5.000000 2.926080 -0.113399 0.132172 2.955530 -0.115477 0.154962 0.334188 0.431963 3.267000 0.028112 0.342975 0.017539 0.019399 1 0.268332 0.003420 0.015032 0.015416 -0.011160 0.016839 0.020201 -0.076406 0 -0.453417 0.182490 0.488763 1.904984 -0.016639 -0.141939 0.012811 -0.144017
5.016667 2.915280 -0.099301 0.131647 2.945990 -0.099095 0.149433 0.302418 0.373388 3.265620 0.026126 0.343287 0.015556 0.015056 1 0.278342 -0.010800 0.014098 0.017760 -0.009540 0.016382 0.018957 -0.031770 0 -0.452581 0.202281 0.495729 1.873214 -0.027439 -0.127841 0.003271 -0.127636
5.033333 2.862510 -0.082366 0.129579 2.935890 -0.082920 0.144743 0.282108 0.319566 3.261870 0.024949 0.343365 0.010510 0.012267 1 0.267780 -0.052770 0.016935 0.055421 -0.010100 0.016175 0.019069 -0.020310 0 -0.494946 0.222477 0.542649 1.852904 -0.080209 -0.110906 -0.006829 -0.111461
5.050000 2.872680 -0.067790 0.130056 2.927630 -0.066630 0.140855 0.223928 0.265049 3.259120 0.023346 0.343476 0.006782 0.008582 1 0.269091 0.010170 0.014575 0.017773 -0.008260 0.016290 0.018265 -0.058180 0 -0.462713 0.243765 0.522995 1.794724 -0.070039 -0.096331 -0.015089 -0.095171
5.066667 2.864340 -0.052882 0.130025 2.920450 -0.050615 0.137680 0.187100 0.212744 3.256160 0.021904 0.343458 0.002880 0.005151 1 0.276957 -0.008340 0.014908 0.017082 -0.007180 0.016015 0.017551 -0.036828 0 -0.455707 0.262678 0.525993 1.757896 -0.078379 -0.081422 -0.022269 -0.079155
5.083333 2.862140 -0.037613 0.130203 2.914380 -0.034592 0.135106 0.136537 0.160583 3.253340 0.020311 0.343377 -0.000778 0.001455 1 0.261791 -0.002200 0.015269 0.015427 -0.006070 0.016023 0.017134 -0.050563 0 -0.437938 0.282257 0.521017 1.707333 -0.080579 -0.066154 -0.028339 -0.063133
5.100000 2.824450 -0.021218 0.129094 2.907640 -0.019302 0.133031 0.157037 0.117918 3.248350 0.021062 0.343098 -0.007126 0.002507 1 0.270561 -0.037690 0.016395 0.041102 -0.006740 0.015291 0.016710 0.020500 0 -0.477558 0.296597 0.562166 1.727833 -0.118269 -0.049758 -0.035079 -0.047842
5.116667 2.871970 -0.006364 0.131250 2.904260 -0.003867 0.131442 0.103254 0.073977 3.246200 0.021475 0.342881 -0.009677 0.002863 1 0.268729 0.047520 0.014853 0.049787 -0.003380 0.015435 0.015801 -0.053783 0 -0.409571 0.313215 0.515608 1.674050 -0.070749 -0.034905 -0.038459 -0.032407
5.133333 2.859710 0.010058 0.131614 2.900990 0.012286 0.130305 0.020210 0.024975 3.243640 0.020846 0.342759 -0.012784 0.001281 1 0.292706 -0.012260 0.016423 0.020494 -0.003270 0.016153 0.016481 -0.083044 0 -0.390857 0.331902 0.512765 1.591006 -0.083009 -0.018482 -0.041729 -0.016254
5.150000 2.859890 0.024513 0.132226 2.898460 0.027530 0.129526 0.021342 -0.017362 3.240970 0.021583 0.342562 -0.015927 0.002280 1 0.240169 0.000180 0.014455 0.014456 -0.002530 0.015244 0.015453 0.001132 0 -0.388390 0.345414 0.519767 1.592138 -0.082829 -0.004027 -0.044259 -0.001010
5.166667 2.857860 0.041387 0.132739 2.896240 0.042878 0.129030 0.000641 -0.056699 3.238230 0.023466 0.342547 -0.019193 0.005670 1 0.281725 -0.002030 0.016873 0.016995 -0.002220 0.015348 0.015508 -0.020701 0 -0.380589 0.360467 0.524199 1.571437 -0.084859 0.012846 -0.046479 0.014338
5.183333 2.864000 0.056796 0.134000 2.895340 0.058819 0.128877 -0.096914 -0.103465 3.235980 0.023449 0.342463 -0.021748 0.005258 1 0.263675 0.006140 0.015409 0.016588 -0.000900 0.015940 0.015966 -0.097555 0 -0.338842 0.374203 0.504819 1.473882 -0.078719 0.028256 -0.047379 0.030278
5.200000 2.891050 0.072735 0.135509 2.896040 0.073831 0.128909 -0.071653 -0.140654 3.235210 0.025809 0.342549 -0.022374 0.009431 1 0.260141 0.027050 0.015939 0.031397 0.000700 0.015013 0.015029 0.025261 0 -0.319636 0.388596 0.503164 1.499143 -0.051669 0.044194 -0.046679 0.045291
5.216667 2.873590 0.087750 0.135021 2.896600 0.089381 0.129022 -0.159844 -0.184267 3.233360 0.026616 0.342558 -0.024361 0.010519 1 0.267492 -0.017460 0.015015 0.023028 0.000560 0.015550 0.015560 -0.088191 0 -0.305247 0.399326 0.502630 1.410952 -0.069129 0.059210 -0.046119 0.060841
5.233333 2.902700 0.103883 0.137127 2.899020 0.104472 0.129384 -0.172154 -0.223619 3.233170 0.028477 0.342687 -0.024212 0.013589 1 0.275624 0.029110 0.016133 0.033282 0.002420 0.015091 0.015284 -0.012310 0 -0.271766 0.413027 0.494417 1.398642 -0.040019 0.075343 -0.043699 0.075932
5.250000 2.877240 0.117781 0.136634 2.900930 0.119845 0.129840 -0.259357 -0.269045 3.231240 0.028768 0.342639 -0.026252 0.013544 1 0.271529 -0.025460 0.013898 0.029006 0.001910 0.015373 0.015491 -0.087203 0 -0.266127 0.420193 0.497379 1.311439 -0.065479 0.089241 -0.041789 0.091305
5.266667 2.893230 0.133248 0.138145 2.904150 0.134912 0.130470 -0.296989 -0.313391 3.230070 0.029289 0.342612 -0.027261 0.013926 1 0.282410 0.015990 0.015467 0.022247 0.003220 0.015067 0.015407 -0.037632 0 -0.236577 0.431572 0.492161 1.273807 -0.049489 0.104708 -0.038569 0.106372
5.283333 2.916770 0.148889 0.140198 2.909040 0.149693 0.131302 -0.335063 -0.356835 3.230070 0.030017 0.342608 -0.026753 0.014681 1 0.273613 0.023540 0.015641 0.028263 0.004890 0.014781 0.015569 -0.038074 0 -0.200641 0.442428 0.485797 1.235733 -0.025949 0.120349 -0.033679 0.121153
5.300000 2.895880 0.161620 0.140731 2.913360 0.164246 0.132330 -0.397562 -0.402670 3.228440 0.030039 0.342473 -0.028302 0.014027 1 0.269931 -0.020890 0.012731 0.024464 0.004320 0.014553 0.015181 -0.062499 0 -0.199964 0.447344 0.490002 1.173234 -0.046839 0.133080 -0.029359 0.135706
5.316667 2.932110 0.177596 0.142549 2.919850 0.178426 0.133357 -0.428724 -0.446555 3.228690 0.030548 0.342420 -0.027413 0.014315 1 0.280012 0.036230 0.015976 0.039596 0.006490 0.014180 0.015595 -0.031162 0 -0.154232 0.458478 0.483725 1.142072 -0.010609 0.149056 -0.022869 0.149886
5.333333 2.905990 0.188860 0.142827 2.925580 0.192300 0.134547 -0.498870 -0.493806 3.226870 0.030122 0.342163 -0.029135 0.012779 1 0.274135 -0.026120 0.011264 0.028445 0.005730 0.013874 0.015011 -0.070146 0 -0.157178 0.459200 0.485355 1.071926 -0.036729 0.160320 -0.017139 0.163760
5.350000 2.937220 0.203768 0.145272 2.933110 0.205719 0.135868 -0.533704 -0.539449 3.226520 0.030060 0.341972 -0.028931 0.011958 1 0.202565 0.031230 0.014908 0.034606 0.007530 0.013419 0.015387 -0.034834 0 -0.115330 0.468121 0.482119 1.037092 -0.005499 0.175228 -0.009609 0.177179
5.366667 2.945850 0.216399 0.146923 2.941390 0.218677 0.137318 -0.583429 -0.585603 3.226170 0.029805 0.341723 -0.028708 0.010759 1 0.263758 0.008630 0.012631 0.015298 0.008280 0.012958 0.015378 -0.049725 0 -0.092069 0.471788 0.480688 0.987367 0.003131 0.187859 -0.001329 0.190137
5.383333 3.035200 0.235131 0.152365 2.954060 0.231252 0.139008 -0.597358 -0.627546 3.230700 0.030588 0.341752 -0.022276 0.011540 1 0.204757 0.089350 0.018732 0.091292 0.012670 0.012575 0.017851 -0.013929 0 -0.003278 0.487112 0.487123 0.973438 0.092481 0.206591 0.011341 0.202712
5.400000 3.062550 0.248499 0.154836 2.968150 0.243458 0.140808 -0.642163 -0.669744 3.236100 0.031283 0.341784 -0.014835 0.012105 1 0.218902 0.027350 0.013368 0.030442 0.014090 0.012206 0.018642 -0.044805 0 0.031154 0.490917 0.491905 0.928633 0.119831 0.219959 0.025431 0.214918
5.416667 3.010720 0.254977 0.153405 2.979790 0.255176 0.142546 -0.713496 -0.715617 3.237570 0.031075 0.341574 -0.012558 0.010969 1 0.236387 -0.051830 0.006478 0.052233 0.011640 0.011718 0.016517 -0.071333 0 -0.003296 0.482158 0.482170 0.857300 0.068001 0.226437 0.037071 0.226636
5.433333 3.119310 0.274570 0.159904 2.996650 0.266591 0.144538 -0.732184 -0.757978 3.244780 0.031706 0.341674 -0.002990 0.011405 1 0.247627 0.108590 0.019593 0.110343 0.016860 0.011415 0.020361 -0.018688 1 0.102938 0.496973 0.507522 0.838612 0.176591 0.246030 0.053931 0.238051
5.450000 3.048050 0.277803 0.157354 3.009930 0.277344 0.146389 -0.804306 -0.804080 3.246840 0.031416 0.341475 -0.000192 0.010116 1 0.273049 -0.071260 0.003233 0.071333 0.013280 0.010753 0.017088 -0.072122 0 0.047191 0.483238 0.485536 0.766490 0.105331 0.249263 0.067211 0.248804
5.466667 3.102760 0.291492 0.161226 3.025820 0.287608 0.148381 -0.843792 -0.849357 3.251290 0.031280 0.341381 0.005619 0.009106 1 0.276084 0.054710 0.013689 0.056397 0.015890 0.010264 0.018917 -0.039486 0 0.106539 0.487105 0.498620 0.727004 0.160041 0.262952 0.083101 0.259068
5.483333 3.104720 0.300171 0.162631 3.041520 0.297310 0.150426 -0.892323 -0.895030 3.254990 0.031039 0.341274 0.010327 0.007945 1 0.273281 0.001960 0.008679 0.008898 0.015700 0.009702 0.018456 -0.048531 0 0.115423 0.483317 0.496909 0.678473 0.162001 0.271631 0.098801 0.268770
5.500000 2.994850 -0.158274 0.198723 2.974110 -0.160862 0.159666 0.424801 0.601784 3.252500 0.030324 0.337716 0.008513 0.007303 1 0.272465 -0.109870 -0.458445 0.471427 -0.067410 -0.458172 0.463104 1.317124 1 -0.396836 0.119102 0.414324 1.995597 0.052131 -0.186814 0.031391 -0.189402
5.516667 2.918280 -0.140641 0.193833 2.958730 -0.144360 0.167039 0.419581 0.536322 3.248700 0.028005 0.337324 0.003395 0.003187 1 0.267856 -0.076570 0.017633 0.078574 -0.015380 0.016502 0.022558 -0.005220 0 -0.467838 0.139418 0.488170 1.990377 -0.024439 -0.169181 0.016011 -0.172900
5.533333 2.943360 -0.127724 0.195882 2.946500 -0.128276 0.173177 0.362194 0.471551 3.247420 0.025165 0.337776 0.001328 -0.001912 1 0.280191 0.025080 0.012917 0.028211 -0.012230 0.016084 0.020206 -0.057387 0 -0.423743 0.162972 0.454002 1.932990 0.000641 -0.156264 0.003781 -0.156816
5.550000 2.959530 -0.114649 0.196870 2.936980 -0.112292 0.178192 0.303622 0.407228 3.247960 0.021848 0.338682 0.001516 -0.007951 1 0.272852 0.016170 0.013075 0.020795 -0.009520 0.015984 0.018604 -0.058572 0 -0.389689 0.186694 0.432102 1.874418 0.016811 -0.143189 -0.005739 -0.140832
5.566667 2.913490 -0.098158 0.194245 2.927060 -0.095965 0.182236 0.241395 0.342719 3.246940 0.018167 0.339628 -0.000359 -0.014617 1 0.260491 -0.046040 0.016491 0.048904 -0.009920 0.016327 0.019105 -0.062227 0 -0.414641 0.213456 0.466358 1.812191 -0.029229 -0.126698 -0.015659 -0.124505
5.583333 2.955690 -0.083774 0.197239 2.920450 -0.078778 0.185622 0.137054 0.272549 3.248770 0.012991 0.340908 0.001458 -0.024087 1 0.268957 0.042200 0.014384 0.044584 -0.006610 0.017187 0.018415 -0.104341 0 -0.339657 0.240946 0.416439 1.707850 0.012971 -0.112315 -0.022269 -0.107318
